run_id,condition,seed,bank,scenario_id,term_reason,completion,collision,timeout,merge_order,role_V0,speed_class_V0,merge_position_V0,hard_brake_count_V0,role_V1,speed_class_V1,merge_position_V1,hard_brake_count_V1,role_V2,speed_class_V2,merge_position_V2,hard_brake_count_V2,role_V3,speed_class_V3,merge_position_V3,hard_brake_count_V3
mean_900104,mean,900104,H1,H1_00130,success,1,0,0,V3>V0>V1>V2,ramp,fast,2,0,ramp,slow,3,0,mainline,fast,4,0,mainline,slow,1,0
mean_900104,mean,900104,H1,H1_00131,success,1,0,0,V0>V2>V3>V1,ramp,slow,1,0,ramp,fast,4,0,mainline,fast,2,0,mainline,slow,3,0
mean_900104,mean,900104,H1,H1_00132,success,1,0,0,V2>V0>V1>V3,ramp,fast,2,0,ramp,slow,3,0,mainline,slow,1,0,mainline,fast,4,0
mean_900104,mean,900104,H1,H1_00133,collision,0,1,0,DNF,ramp,slow,,0,ramp,fast,,5,mainline,fast,,9,mainline,slow,,3
mean_900104,mean,900104,H1,H1_00134,success,1,0,0,V1>V2>V0>V3,ramp,fast,3,0,ramp,slow,1,2,mainline,slow,2,3,mainline,fast,4,7
mean_900104,mean,900104,H1,H1_00135,success,1,0,0,V1>V3>V2>V0,ramp,fast,4,7,ramp,slow,1,0,mainline,fast,3,6,mainline,slow,2,0
mean_900104,mean,900104,H1,H1_00136,success,1,0,0,V0>V3>V1>V2,ramp,fast,1,0,ramp,slow,3,0,mainline,fast,4,0,mainline,slow,2,6
mean_900104,mean,900104,H1,H1_00137,success,1,0,0,V2>V0>V1>V3,ramp,fast,2,3,ramp,slow,3,0,mainline,slow,1,0,mainline,fast,4,0
mean_900104,mean,900104,H1,H1_00138,success,1,0,0,V2>V0>V1>V3,ramp,fast,2,3,ramp,slow,3,0,mainline,slow,1,0,mainline,fast,4,0
mean_900104,mean,900104,H1,H1_00139,success,1,0,0,V3>V1>V0>V2,ramp,slow,3,0,ramp,fast,2,0,mainline,fast,4,0,mainline,slow,1,0
mean_900104,mean,900104,H1,H1_00140,success,1,0,0,V1>V2>V3>V0,ramp,fast,4,1,ramp,slow,1,0,mainline,fast,2,0,mainline,slow,3,0
mean_900104,mean,900104,H1,H1_00141,success,1,0,0,V1>V3>V2>V0,ramp,fast,4,0,ramp,slow,1,0,mainline,slow,3,0,mainline,fast,2,6
mean_900104,mean,900104,H1,H1_00142,success,1,0,0,V1>V3>V0>V2,ramp,slow,3,0,ramp,fast,1,0,mainline,slow,4,2,mainline,fast,2,10
mean_900104,mean,900104,H1,H1_00143,success,1,0,0,V2>V1>V0>V3,ramp,slow,3,0,ramp,fast,2,0,mainline,slow,1,0,mainline,fast,4,0
mean_900104,mean,900104,H1,H1_00144,collision,0,1,0,DNF,ramp,fast,,9,ramp,slow,,0,mainline,fast,,6,mainline,slow,,0
mean_900104,mean,900104,H1,H1_00145,success,1,0,0,V0>V2>V3>V1,ramp,slow,1,0,ramp,fast,4,0,mainline,fast,2,4,mainline,slow,3,0
mean_900104,mean,900104,H1,H1_00146,success,1,0,0,V2>V1>V0>V3,ramp,slow,3,0,ramp,fast,2,0,mainline,slow,1,0,mainline,fast,4,0
mean_900104,mean,900104,H1,H1_00147,success,1,0,0,V2>V0>V1>V3,ramp,fast,2,0,ramp,slow,3,0,mainline,slow,1,0,mainline,fast,4,0
mean_900104,mean,900104,H1,H1_00148,success,1,0,0,V3>V0>V1>V2,ramp,slow,2,1,ramp,fast,3,0,mainline,fast,4,6,mainline,slow,1,0
mean_900104,mean,900104,H1,H1_00149,success,1,0,0,V2>V0>V1>V3,ramp,fast,2,8,ramp,slow,3,0,mainline,slow,1,0,mainline,fast,4,0
mean_900104,mean,900104,H1,H1_00150,success,1,0,0,V1>V2>V3>V0,ramp,fast,4,0,ramp,slow,1,0,mainline,fast,2,7,mainline,slow,3,0
mean_900104,mean,900104,H1,H1_00151,success,1,0,0,V1>V3>V2>V0,ramp,fast,4,0,ramp,slow,1,0,mainline,slow,3,0,mainline,fast,2,0
mean_900104,mean,900104,H1,H1_00152,success,1,0,0,V3>V1>V2>V0,ramp,slow,4,3,ramp,fast,2,5,mainline,slow,3,0,mainline,fast,1,0
mean_900104,mean,900104,H1,H1_00153,success,1,0,0,V2>V1>V0>V3,ramp,slow,3,0,ramp,fast,2,3,mainline,slow,1,0,mainline,fast,4,0
mean_900104,mean,900104,H1,H1_00154,success,1,0,0,V0>V3>V2>V1,ramp,fast,1,0,ramp,slow,4,0,mainline,slow,3,0,mainline,fast,2,6
mean_900104,mean,900104,H1,H1_00155,success,1,0,0,V0>V3>V2>V1,ramp,fast,1,0,ramp,slow,4,2,mainline,slow,3,0,mainline,fast,2,7
mean_900104,mean,900104,H1,H1_00156,success,1,0,0,V1>V2>V0>V3,ramp,slow,3,2,ramp,fast,1,0,mainline,fast,2,9,mainline,slow,4,5
mean_900104,mean,900104,H1,H1_00157,success,1,0,0,V3>V1>V0>V2,ramp,slow,3,0,ramp,fast,2,0,mainline,fast,4,0,mainline,slow,1,0
mean_900104,mean,900104,H1,H1_00158,success,1,0,0,V3>V1>V0>V2,ramp,slow,3,0,ramp,fast,2,0,mainline,fast,4,0,mainline,slow,1,0
mean_900104,mean,900104,H1,H1_00159,success,1,0,0,V2>V0>V3>V1,ramp,fast,2,5,ramp,slow,4,3,mainline,fast,1,0,mainline,slow,3,0
mean_900104,mean,900104,H1,H1_00160,success,1,0,0,V0>V2>V3>V1,ramp,slow,1,0,ramp,fast,4,0,mainline,fast,2,0,mainline,slow,3,0
mean_900104,mean,900104,H1,H1_00161,success,1,0,0,V1>V3>V2>V0,ramp,fast,4,8,ramp,slow,1,1,mainline,fast,3,0,mainline,slow,2,3
mean_900104,mean,900104,H1,H1_00162,success,1,0,0,V1>V2>V0>V3,ramp,slow,3,3,ramp,fast,1,0,mainline,fast,2,7,mainline,slow,4,7
mean_900104,mean,900104,H1,H1_00163,success,1,0,0,V1>V2>V0>V3,ramp,slow,3,2,ramp,fast,1,0,mainline,fast,2,9,mainline,slow,4,6
mean_900104,mean,900104,H1,H1_00164,success,1,0,0,V1>V3>V2>V0,ramp,fast,4,0,ramp,slow,1,0,mainline,slow,3,0,mainline,fast,2,3
mean_900104,mean,900104,H1,H1_00165,success,1,0,0,V0>V3>V2>V1,ramp,slow,1,0,ramp,fast,4,8,mainline,fast,3,1,mainline,slow,2,3
mean_900104,mean,900104,H1,H1_00166,success,1,0,0,V1>V3>V2>V0,ramp,fast,4,7,ramp,slow,1,4,mainline,fast,3,0,mainline,slow,2,4
mean_900104,mean,900104,H1,H1_00167,success,1,0,0,V0>V2>V1>V3,ramp,fast,1,0,ramp,slow,3,0,mainline,fast,2,6,mainline,slow,4,4
mean_900104,mean,900104,H1,H1_00168,success,1,0,0,V0>V3>V2>V1,ramp,slow,1,0,ramp,fast,4,5,mainline,fast,3,0,mainline,slow,2,6
mean_900104,mean,900104,H1,H1_00169,success,1,0,0,V1>V2>V3>V0,ramp,fast,4,0,ramp,slow,1,0,mainline,fast,2,9,mainline,slow,3,0
mean_900104,mean,900104,H1,H1_00170,success,1,0,0,V3>V0>V1>V2,ramp,fast,2,0,ramp,slow,3,0,mainline,fast,4,0,mainline,slow,1,0
mean_900104,mean,900104,H1,H1_00171,success,1,0,0,V3>V1>V2>V0,ramp,fast,4,0,ramp,slow,2,2,mainline,slow,3,0,mainline,fast,1,1
mean_900104,mean,900104,H1,H1_00172,success,1,0,0,V0>V2>V3>V1,ramp,slow,1,0,ramp,fast,4,0,mainline,fast,2,0,mainline,slow,3,0
mean_900104,mean,900104,H1,H1_00173,collision,0,1,0,DNF,ramp,slow,,0,ramp,fast,,9,mainline,slow,,3,mainline,fast,,11
mean_900104,mean,900104,H1,H1_00174,success,1,0,0,V3>V1>V0>V2,ramp,slow,3,0,ramp,fast,2,5,mainline,slow,4,3,mainline,fast,1,0
mean_900104,mean,900104,H1,H1_00175,success,1,0,0,V2>V1>V0>V3,ramp,slow,3,0,ramp,fast,2,6,mainline,fast,1,0,mainline,slow,4,3
mean_900104,mean,900104,H1,H1_00176,success,1,0,0,V0>V2>V3>V1,ramp,slow,1,0,ramp,fast,4,0,mainline,fast,2,4,mainline,slow,3,0
mean_900104,mean,900104,H1,H1_00177,success,1,0,0,V2>V0>V3>V1,ramp,slow,2,2,ramp,fast,4,8,mainline,slow,1,0,mainline,fast,3,0
mean_900104,mean,900104,H1,H1_00178,success,1,0,0,V2>V0>V3>V1,ramp,fast,2,7,ramp,slow,4,7,mainline,fast,1,0,mainline,slow,3,3
mean_900104,mean,900104,H1,H1_00179,success,1,0,0,V1>V2>V3>V0,ramp,fast,4,0,ramp,slow,1,0,mainline,fast,2,0,mainline,slow,3,0
mean_900104,mean,900104,H1,H1_00180,success,1,0,0,V2>V1>V0>V3,ramp,slow,3,0,ramp,fast,2,0,mainline,slow,1,0,mainline,fast,4,0
mean_900104,mean,900104,H1,H1_00181,success,1,0,0,V1>V2>V0>V3,ramp,slow,3,0,ramp,fast,1,0,mainline,slow,2,3,mainline,fast,4,0
mean_900104,mean,900104,H1,H1_00182,success,1,0,0,V1>V2>V3>V0,ramp,fast,4,0,ramp,slow,1,0,mainline,fast,2,6,mainline,slow,3,0
mean_900104,mean,900104,H1,H1_00183,success,1,0,0,V3>V1>V0>V2,ramp,slow,3,0,ramp,fast,2,3,mainline,fast,4,0,mainline,slow,1,0
mean_900104,mean,900104,H1,H1_00184,success,1,0,0,V3>V1>V2>V0,ramp,slow,4,3,ramp,fast,2,5,mainline,slow,3,0,mainline,fast,1,0
mean_900104,mean,900104,H1,H1_00185,success,1,0,0,V2>V1>V3>V0,ramp,slow,4,3,ramp,fast,2,5,mainline,fast,1,0,mainline,slow,3,0
mean_900104,mean,900104,H1,H1_00186,success,1,0,0,V3>V0>V2>V1,ramp,slow,2,3,ramp,fast,4,0,mainline,slow,3,0,mainline,fast,1,1
mean_900104,mean,900104,H1,H1_00187,success,1,0,0,V1>V3>V0>V2,ramp,fast,3,0,ramp,slow,1,0,mainline,fast,4,9,mainline,slow,2,6
mean_900104,mean,900104,H1,H1_00188,success,1,0,0,V0>V3>V2>V1,ramp,fast,1,0,ramp,slow,4,3,mainline,slow,3,0,mainline,fast,2,7
mean_900104,mean,900104,H1,H1_00189,success,1,0,0,V1>V3>V0>V2,ramp,slow,3,2,ramp,fast,1,0,mainline,slow,4,6,mainline,fast,2,7
mean_900104,mean,900104,H1,H1_00190,success,1,0,0,V2>V1>V0>V3,ramp,slow,3,0,ramp,fast,2,0,mainline,slow,1,0,mainline,fast,4,0
mean_900104,mean,900104,H1,H1_00191,success,1,0,0,V3>V1>V0>V2,ramp,slow,3,0,ramp,fast,2,3,mainline,fast,4,0,mainline,slow,1,0
mean_900104,mean,900104,H1,H1_00192,success,1,0,0,V2>V0>V1>V3,ramp,fast,2,0,ramp,slow,3,3,mainline,fast,1,0,mainline,slow,4,5
mean_900104,mean,900104,H1,H1_00193,success,1,0,0,V3>V1>V2>V0,ramp,slow,4,2,ramp,fast,2,9,mainline,slow,3,0,mainline,fast,1,0
mean_900104,mean,900104,H1,H1_00194,success,1,0,0,V1>V3>V0>V2,ramp,slow,3,0,ramp,fast,1,1,mainline,fast,4,0,mainline,slow,2,4
mean_900104,mean,900104,H1,H1_00195,success,1,0,0,V0>V3>V2>V1,ramp,slow,1,0,ramp,fast,4,0,mainline,slow,3,0,mainline,fast,2,10
mean_900104,mean,900104,H1,H1_00196,success,1,0,0,V2>V1>V0>V3,ramp,slow,3,0,ramp,fast,2,0,mainline,slow,1,0,mainline,fast,4,2
mean_900104,mean,900104,H1,H1_00197,success,1,0,0,V3>V0>V1>V2,ramp,fast,2,3,ramp,slow,3,0,mainline,fast,4,0,mainline,slow,1,0
mean_900104,mean,900104,H1,H1_00198,success,1,0,0,V2>V1>V0>V3,ramp,slow,3,0,ramp,fast,2,3,mainline,slow,1,0,mainline,fast,4,0
mean_900104,mean,900104,H1,H1_00199,success,1,0,0,V0>V3>V2>V1,ramp,slow,1,0,ramp,fast,4,8,mainline,fast,3,0,mainline,slow,2,3
mean_900104,mean,900104,H1,H1_00200,success,1,0,0,V1>V2>V0>V3,ramp,fast,3,8,ramp,slow,1,0,mainline,slow,2,0,mainline,fast,4,9
mean_900104,mean,900104,H1,H1_00201,success,1,0,0,V3>V1>V0>V2,ramp,slow,3,0,ramp,fast,2,8,mainline,fast,4,0,mainline,slow,1,0
mean_900104,mean,900104,H1,H1_00202,success,1,0,0,V0>V2>V1>V3,ramp,fast,1,0,ramp,slow,3,0,mainline,slow,2,2,mainline,fast,4,0
mean_900104,mean,900104,H1,H1_00203,success,1,0,0,V0>V2>V3>V1,ramp,slow,1,0,ramp,fast,4,5,mainline,slow,2,1,mainline,fast,3,2
mean_900104,mean,900104,H1,H1_00204,success,1,0,0,V1>V3>V0>V2,ramp,slow,3,0,ramp,fast,1,0,mainline,slow,4,3,mainline,fast,2,6
mean_900104,mean,900104,H1,H1_00205,success,1,0,0,V0>V3>V1>V2,ramp,slow,1,2,ramp,fast,3,0,mainline,fast,4,6,mainline,slow,2,3
mean_900104,mean,900104,H1,H1_00206,success,1,0,0,V1>V2>V3>V0,ramp,slow,4,4,ramp,fast,1,0,mainline,fast,2,7,mainline,slow,3,0
mean_900104,mean,900104,H1,H1_00207,collision,0,1,0,DNF,ramp,slow,,1,ramp,fast,,6,mainline,fast,,0,mainline,slow,,3
mean_900104,mean,900104,H1,H1_00208,success,1,0,0,V3>V1>V2>V0,ramp,fast,4,8,ramp,slow,2,2,mainline,fast,3,0,mainline,slow,1,0
mean_900104,mean,900104,H1,H1_00209,success,1,0,0,V1>V2>V3>V0,ramp,fast,4,0,ramp,slow,1,0,mainline,fast,2,5,mainline,slow,3,0
mean_900104,mean,900104,H1,H1_00210,success,1,0,0,V2>V0>V3>V1,ramp,fast,2,8,ramp,slow,4,2,mainline,fast,1,0,mainline,slow,3,0
mean_900104,mean,900104,H1,H1_00211,success,1,0,0,V0>V3>V1>V2,ramp,slow,1,0,ramp,fast,3,1,mainline,fast,4,8,mainline,slow,2,2
mean_900104,mean,900104,H1,H1_00212,success,1,0,0,V1>V3>V2>V0,ramp,slow,4,3,ramp,fast,1,0,mainline,slow,3,0,mainline,fast,2,7
mean_900104,mean,900104,H1,H1_00213,success,1,0,0,V0>V3>V1>V2,ramp,fast,1,0,ramp,slow,3,0,mainline,slow,4,3,mainline,fast,2,8
mean_900104,mean,900104,H1,H1_00214,success,1,0,0,V1>V3>V2>V0,ramp,fast,4,0,ramp,slow,1,0,mainline,slow,3,0,mainline,fast,2,6
mean_900104,mean,900104,H1,H1_00215,success,1,0,0,V3>V1>V0>V2,ramp,slow,3,0,ramp,fast,2,0,mainline,fast,4,0,mainline,slow,1,0
mean_900104,mean,900104,H1,H1_00216,success,1,0,0,V2>V1>V3>V0,ramp,fast,4,0,ramp,slow,2,2,mainline,fast,1,0,mainline,slow,3,0
mean_900104,mean,900104,H1,H1_00217,success,1,0,0,V0>V3>V2>V1,ramp,fast,1,0,ramp,slow,4,5,mainline,slow,3,2,mainline,fast,2,8
mean_900104,mean,900104,H1,H1_00218,collision,0,1,0,DNF,ramp,fast,,9,ramp,slow,,0,mainline,slow,,4,mainline,fast,,12
mean_900104,mean,900104,H1,H1_00219,success,1,0,0,V2>V0>V1>V3,ramp,fast,2,5,ramp,slow,3,0,mainline,fast,1,0,mainline,slow,4,3
mean_900104,mean,900104,H1,H1_00220,success,1,0,0,V1>V2>V0>V3,ramp,slow,3,0,ramp,fast,1,0,mainline,slow,2,3,mainline,fast,4,0
mean_900104,mean,900104,H1,H1_00221,success,1,0,0,V1>V3>V0>V2,ramp,slow,3,0,ramp,fast,1,0,mainline,slow,4,3,mainline,fast,2,6
mean_900104,mean,900104,H1,H1_00222,success,1,0,0,V2>V0>V1>V3,ramp,fast,2,8,ramp,slow,3,0,mainline,slow,1,0,mainline,fast,4,0
mean_900104,mean,900104,H1,H1_00223,success,1,0,0,V2>V0>V1>V3,ramp,fast,2,4,ramp,slow,3,0,mainline,slow,1,0,mainline,fast,4,0
mean_900104,mean,900104,H1,H1_00224,collision,0,1,0,DNF,ramp,slow,,6,ramp,fast,,7,mainline,slow,,3,mainline,fast,,0
mean_900104,mean,900104,H1,H1_00225,success,1,0,0,V3>V1>V2>V0,ramp,fast,4,0,ramp,slow,2,3,mainline,slow,3,0,mainline,fast,1,1
mean_900104,mean,900104,H1,H1_00226,success,1,0,0,V0>V3>V2>V1,ramp,slow,1,3,ramp,fast,4,8,mainline,fast,3,0,mainline,slow,2,3
mean_900104,mean,900104,H1,H1_00227,success,1,0,0,V0>V3>V1>V2,ramp,fast,1,1,ramp,slow,3,0,mainline,fast,4,0,mainline,slow,2,4
mean_900104,mean,900104,H1,H1_00228,success,1,0,0,V3>V0>V1>V2,ramp,fast,2,5,ramp,slow,3,0,mainline,slow,4,3,mainline,fast,1,0
mean_900104,mean,900104,H1,H1_00229,success,1,0,0,V0>V2>V3>V1,ramp,slow,1,0,ramp,fast,4,9,mainline,slow,2,5,mainline,fast,3,5
mean_900104,mean,900104,H1,H1_00230,success,1,0,0,V3>V1>V0>V2,ramp,slow,3,0,ramp,fast,2,3,mainline,fast,4,0,mainline,slow,1,0
mean_900104,mean,900104,H1,H1_00231,success,1,0,0,V2>V0>V3>V1,ramp,slow,2,1,ramp,fast,4,10,mainline,slow,1,0,mainline,fast,3,0
mean_900104,mean,900104,H1,H1_00232,success,1,0,0,V1>V2>V3>V0,ramp,fast,4,0,ramp,slow,1,0,mainline,fast,2,0,mainline,slow,3,0
mean_900104,mean,900104,H1,H1_00233,success,1,0,0,V2>V1>V0>V3,ramp,fast,3,1,ramp,slow,2,2,mainline,slow,1,0,mainline,fast,4,8
mean_900104,mean,900104,H1,H1_00234,success,1,0,0,V1>V2>V3>V0,ramp,fast,4,0,ramp,slow,1,0,mainline,fast,2,0,mainline,slow,3,0
mean_900104,mean,900104,H1,H1_00235,success,1,0,0,V1>V2>V3>V0,ramp,fast,4,0,ramp,slow,1,0,mainline,fast,2,0,mainline,slow,3,0
mean_900104,mean,900104,H1,H1_00236,success,1,0,0,V2>V0>V1>V3,ramp,fast,2,0,ramp,slow,3,0,mainline,slow,1,0,mainline,fast,4,0
mean_900104,mean,900104,H1,H1_00237,success,1,0,0,V1>V3>V0>V2,ramp,fast,3,6,ramp,slow,1,0,mainline,fast,4,10,mainline,slow,2,0
mean_900104,mean,900104,H1,H1_00238,success,1,0,0,V1>V2>V3>V0,ramp,fast,4,8,ramp,slow,1,0,mainline,slow,2,3,mainline,fast,3,0
mean_900104,mean,900104,H1,H1_00239,success,1,0,0,V0>V2>V1>V3,ramp,fast,1,1,ramp,slow,3,0,mainline,slow,2,4,mainline,fast,4,0
mean_900104,mean,900104,H1,H1_00240,success,1,0,0,V0>V3>V2>V1,ramp,slow,1,0,ramp,fast,4,0,mainline,slow,3,0,mainline,fast,2,5
mean_900104,mean,900104,H1,H1_00241,success,1,0,0,V2>V0>V1>V3,ramp,fast,2,0,ramp,slow,3,0,mainline,slow,1,0,mainline,fast,4,0
mean_900104,mean,900104,H1,H1_00242,success,1,0,0,V1>V3>V2>V0,ramp,fast,4,0,ramp,slow,1,0,mainline,slow,3,0,mainline,fast,2,7
mean_900104,mean,900104,H1,H1_00243,success,1,0,0,V2>V1>V0>V3,ramp,fast,3,0,ramp,slow,2,1,mainline,slow,1,0,mainline,fast,4,2
mean_900104,mean,900104,H1,H1_00244,success,1,0,0,V0>V3>V2>V1,ramp,slow,1,0,ramp,fast,4,0,mainline,slow,3,0,mainline,fast,2,5
mean_900104,mean,900104,H1,H1_00245,success,1,0,0,V2>V0>V3>V1,ramp,fast,2,5,ramp,slow,4,3,mainline,fast,1,0,mainline,slow,3,0
mean_900104,mean,900104,H1,H1_00246,success,1,0,0,V0>V3>V1>V2,ramp,fast,1,0,ramp,slow,3,2,mainline,slow,4,6,mainline,fast,2,8
mean_900104,mean,900104,H1,H1_00247,success,1,0,0,V1>V2>V3>V0,ramp,slow,4,3,ramp,fast,1,0,mainline,fast,2,7,mainline,slow,3,0
mean_900104,mean,900104,H1,H1_00248,success,1,0,0,V0>V2>V1>V3,ramp,fast,1,0,ramp,slow,3,2,mainline,fast,2,9,mainline,slow,4,5
mean_900104,mean,900104,H1,H1_00249,success,1,0,0,V3>V1>V2>V0,ramp,fast,4,0,ramp,slow,2,6,mainline,slow,3,0,mainline,fast,1,2
mean_900104,mean,900104,H1,H1_00250,success,1,0,0,V3>V1>V0>V2,ramp,slow,3,0,ramp,fast,2,0,mainline,fast,4,0,mainline,slow,1,0
mean_900104,mean,900104,H1,H1_00251,success,1,0,0,V0>V3>V2>V1,ramp,slow,1,0,ramp,fast,4,0,mainline,slow,3,0,mainline,fast,2,0
mean_900104,mean,900104,H1,H1_00252,success,1,0,0,V3>V1>V2>V0,ramp,fast,4,0,ramp,slow,2,2,mainline,slow,3,0,mainline,fast,1,1
mean_900104,mean,900104,H1,H1_00253,success,1,0,0,V2>V1>V0>V3,ramp,slow,3,0,ramp,fast,2,0,mainline,slow,1,0,mainline,fast,4,0
mean_900104,mean,900104,H1,H1_00254,success,1,0,0,V0>V3>V2>V1,ramp,slow,1,0,ramp,fast,4,7,mainline,fast,3,1,mainline,slow,2,2
mean_900104,mean,900104,H1,H1_00255,success,1,0,0,V0>V3>V1>V2,ramp,fast,1,0,ramp,slow,3,0,mainline,slow,4,3,mainline,fast,2,6
ggi_900104,ggi,900104,H1,H1_00000,success,1,0,0,V2>V0>V1>V3,ramp,slow,2,0,ramp,fast,3,0,mainline,fast,1,0,mainline,slow,4,4
ggi_900104,ggi,900104,H1,H1_00001,success,1,0,0,V2>V0>V1>V3,ramp,slow,2,0,ramp,fast,3,0,mainline,fast,1,0,mainline,slow,4,0
ggi_900104,ggi,900104,H1,H1_00002,success,1,0,0,V2>V0>V1>V3,ramp,slow,2,2,ramp,fast,3,0,mainline,slow,1,0,mainline,fast,4,2
ggi_900104,ggi,900104,H1,H1_00003,success,1,0,0,V2>V1>V0>V3,ramp,slow,3,0,ramp,fast,2,2,mainline,fast,1,0,mainline,slow,4,0
ggi_900104,ggi,900104,H1,H1_00004,success,1,0,0,V0>V2>V1>V3,ramp,fast,1,0,ramp,slow,3,0,mainline,slow,2,0,mainline,fast,4,0
ggi_900104,ggi,900104,H1,H1_00005,success,1,0,0,V0>V3>V2>V1,ramp,fast,1,0,ramp,slow,4,4,mainline,fast,3,0,mainline,slow,2,0
ggi_900104,ggi,900104,H1,H1_00006,success,1,0,0,V1>V3>V2>V0,ramp,slow,4,5,ramp,fast,1,0,mainline,fast,3,0,mainline,slow,2,0
ggi_900104,ggi,900104,H1,H1_00007,success,1,0,0,V2>V1>V3>V0,ramp,slow,4,0,ramp,fast,2,0,mainline,fast,1,0,mainline,slow,3,0
ggi_900104,ggi,900104,H1,H1_00008,collision,0,1,0,DNF,ramp,fast,,9,ramp,slow,,9,mainline,fast,,0,mainline,slow,,6
ggi_900104,ggi,900104,H1,H1_00009,collision,0,1,0,V1>V3,ramp,slow,,13,ramp,fast,1,0,mainline,slow,,13,mainline,fast,2,5
ggi_900104,ggi,900104,H1,H1_00010,success,1,0,0,V2>V0>V3>V1,ramp,fast,2,2,ramp,slow,4,2,mainline,fast,1,0,mainline,slow,3,0
ggi_900104,ggi,900104,H1,H1_00011,success,1,0,0,V3>V0>V2>V1,ramp,slow,2,2,ramp,fast,4,0,mainline,fast,3,0,mainline,slow,1,0
ggi_900104,ggi,900104,H1,H1_00012,success,1,0,0,V3>V1>V0>V2,ramp,fast,3,0,ramp,slow,2,4,mainline,fast,4,0,mainline,slow,1,1
ggi_900104,ggi,900104,H1,H1_00013,success,1,0,0,V2>V0>V3>V1,ramp,fast,2,5,ramp,slow,4,1,mainline,fast,1,0,mainline,slow,3,0
ggi_900104,ggi,900104,H1,H1_00014,success,1,0,0,V3>V0>V2>V1,ramp,slow,2,0,ramp,fast,4,0,mainline,slow,3,0,mainline,fast,1,0
ggi_900104,ggi,900104,H1,H1_00015,success,1,0,0,V2>V1>V3>V0,ramp,fast,4,0,ramp,slow,2,0,mainline,fast,1,0,mainline,slow,3,0
ggi_900104,ggi,900104,H1,H1_00016,success,1,0,0,V1>V3>V0>V2,ramp,slow,3,0,ramp,fast,1,2,mainline,slow,4,1,mainline,fast,2,6
ggi_900104,ggi,900104,H1,H1_00017,success,1,0,0,V2>V0>V3>V1,ramp,fast,2,2,ramp,slow,4,1,mainline,fast,1,0,mainline,slow,3,0
ggi_900104,ggi,900104,H1,H1_00018,success,1,0,0,V2>V0>V1>V3,ramp,slow,2,0,ramp,fast,3,0,mainline,fast,1,0,mainline,slow,4,5
ggi_900104,ggi,900104,H1,H1_00019,success,1,0,0,V2>V0>V1>V3,ramp,slow,2,0,ramp,fast,3,0,mainline,fast,1,0,mainline,slow,4,5
ggi_900104,ggi,900104,H1,H1_00020,success,1,0,0,V3>V0>V1>V2,ramp,slow,2,0,ramp,fast,3,0,mainline,slow,4,4,mainline,fast,1,0
ggi_900104,ggi,900104,H1,H1_00021,success,1,0,0,V1>V2>V0>V3,ramp,slow,3,0,ramp,fast,1,0,mainline,slow,2,0,mainline,fast,4,0
ggi_900104,ggi,900104,H1,H1_00022,success,1,0,0,V0>V2>V3>V1,ramp,slow,1,0,ramp,fast,4,1,mainline,slow,2,2,mainline,fast,3,0
ggi_900104,ggi,900104,H1,H1_00023,success,1,0,0,V1>V2>V3>V0,ramp,fast,4,0,ramp,slow,1,0,mainline,slow,2,2,mainline,fast,3,0
ggi_900104,ggi,900104,H1,H1_00024,success,1,0,0,V2>V0>V1>V3,ramp,slow,2,0,ramp,fast,3,0,mainline,fast,1,0,mainline,slow,4,1
ggi_900104,ggi,900104,H1,H1_00025,success,1,0,0,V1>V2>V0>V3,ramp,slow,3,0,ramp,fast,1,0,mainline,slow,2,0,mainline,fast,4,0
ggi_900104,ggi,900104,H1,H1_00026,success,1,0,0,V1>V3>V0>V2,ramp,slow,3,0,ramp,fast,1,0,mainline,fast,4,0,mainline,slow,2,0
ggi_900104,ggi,900104,H1,H1_00027,success,1,0,0,V0>V3>V1>V2,ramp,fast,1,0,ramp,slow,3,0,mainline,fast,4,0,mainline,slow,2,0
ggi_900104,ggi,900104,H1,H1_00028,collision,0,1,0,DNF,ramp,fast,,16,ramp,slow,,6,mainline,slow,,7,mainline,fast,,16
ggi_900104,ggi,900104,H1,H1_00029,success,1,0,0,V3>V0>V2>V1,ramp,fast,2,5,ramp,slow,4,2,mainline,slow,3,0,mainline,fast,1,0
ggi_900104,ggi,900104,H1,H1_00030,success,1,0,0,V0>V2>V1>V3,ramp,fast,1,0,ramp,slow,3,0,mainline,slow,2,0,mainline,fast,4,0
ggi_900104,ggi,900104,H1,H1_00031,success,1,0,0,V2>V0>V3>V1,ramp,fast,2,0,ramp,slow,4,2,mainline,fast,1,0,mainline,slow,3,0
ggi_900104,ggi,900104,H1,H1_00032,collision,0,1,0,DNF,ramp,fast,,0,ramp,slow,,5,mainline,slow,,7,mainline,fast,,2
ggi_900104,ggi,900104,H1,H1_00033,success,1,0,0,V3>V1>V2>V0,ramp,slow,4,2,ramp,fast,2,0,mainline,slow,3,0,mainline,fast,1,0
ggi_900104,ggi,900104,H1,H1_00034,success,1,0,0,V2>V0>V3>V1,ramp,slow,2,0,ramp,fast,4,0,mainline,fast,1,0,mainline,slow,3,0
ggi_900104,ggi,900104,H1,H1_00035,success,1,0,0,V3>V1>V0>V2,ramp,fast,3,0,ramp,slow,2,0,mainline,fast,4,10,mainline,slow,1,0
ggi_900104,ggi,900104,H1,H1_00036,success,1,0,0,V1>V2>V0>V3,ramp,slow,3,0,ramp,fast,1,0,mainline,slow,2,0,mainline,fast,4,0
